R	2.021173e+01	1.056017e+01	1.073288e+00	4.584409e+00	1.967745e+01	1.080298e+01	2.012711e+01	1.062469e+01	8.457419e-01	4.776515e+00	3.329061e+00	6.533840e-02	9.446170e-02	1.547579e-01	2.915993e-01	-2.450346e+00	3.971386e-01	5.000000e-02
L	2.026953e+01	1.083944e+01	9.606287e-01	4.688828e+00	2.037105e+01	1.101086e+01	2.016633e+01	1.086404e+01	7.222565e-01	4.793403e+00	2.172710e+00	6.583994e-02	9.400670e-02	1.558489e-01	2.902866e-01	-2.469709e+00	3.377628e-01	5.000000e-02
R	2.029998e+01	1.109347e+01	8.260656e-01	4.740981e+00	1.943347e+01	1.234018e+01	2.019934e+01	1.110414e+01	5.978916e-01	4.807270e+00	5.010950e+00	6.628735e-02	9.353205e-02	1.567555e-01	2.888794e-01	-2.487297e+00	2.773380e-01	5.000000e-02
L	2.033334e+01	1.133654e+01	7.086636e-01	4.767118e+00	2.031642e+01	1.134834e+01	2.022612e+01	1.134487e+01	4.727380e-01	4.818065e+00	2.577224e-02	6.682631e-02	9.306224e-02	1.577540e-01	2.874623e-01	-2.503073e+00	2.159023e-01	5.000000e-02
R	2.029298e+01	1.156965e+01	4.202433e-01	4.693882e+00	1.920634e+01	1.224181e+01	2.024661e+01	1.158605e+01	3.468889e-01	4.825745e+00	1.225646e+01	6.665286e-02	9.261028e-02	1.571346e-01	2.863252e-01	-2.516982e+00	1.535988e-01	5.000000e-02
L	2.035932e+01	1.182006e+01	3.720091e-01	4.734803e+00	2.061409e+01	1.194215e+01	2.026080e+01	1.182754e+01	2.204395e-01	4.830266e+00	4.179679e+00	6.704271e-02	9.215368e-02	1.570804e-01	2.850625e-01	-2.528988e+00	9.041786e-02	5.000000e-02
R	2.038046e+01	1.205568e+01	3.002885e-01	4.775257e+00	1.996599e+01	1.196876e+01	2.026865e+01	1.206917e+01	9.348704e-02	4.831590e+00	3.148616e+00	6.762556e-02	9.171056e-02	1.576440e-01	2.837165e-01	-2.539049e+00	2.648354e-02	5.000000e-02
L	2.036748e+01	1.234821e+01	1.226526e-01	4.864946e+00	2.032628e+01	1.249663e+01	2.027014e+01	1.231078e+01	-3.386937e-02	4.829682e+00	1.454924e+00	6.797650e-02	9.133878e-02	1.576332e-01	2.823573e-01	-2.547128e+00	-3.816605e-02	5.000000e-02
R	2.032617e+01	1.257775e+01	-1.080059e-01	4.786050e+00	2.001925e+01	1.248225e+01	2.026525e+01	1.255222e+01	-1.615290e-01	4.824512e+00	4.283154e+00	6.791212e-02	9.093305e-02	1.569613e-01	2.810218e-01	-2.553193e+00	-1.033974e-01	5.000000e-02
L	2.034750e+01	1.282383e+01	-1.863378e-01	4.797445e+00	2.049803e+01	1.289237e+01	2.025398e+01	1.279331e+01	-2.893896e-01	4.816052e+00	1.437403e+00	6.820133e-02	9.054800e-02	1.565354e-01	2.796863e-01	-2.557212e+00	-1.692009e-01	5.000000e-02
R	2.033639e+01	1.305065e+01	-3.124791e-01	4.755962e+00	2.091513e+01	1.225551e+01	2.023630e+01	1.303389e+01	-4.173476e-01	4.804279e+00	2.165393e+00	6.857151e-02	9.013457e-02	1.561279e-01	2.784035e-01	-2.559160e+00	-2.354622e-01	5.000000e-02
L	2.030125e+01	1.326721e+01	-4.493943e-01	4.710742e+00	2.019430e+01	1.316879e+01	2.021223e+01	1.327379e+01	-5.452981e-01	4.789175e+00	1.108023e+00	6.879074e-02	8.971465e-02	1.556730e-01	2.772032e-01	-2.559010e+00	-3.020763e-01	5.000000e-02
R	2.026345e+01	1.349850e+01	-5.858104e-01	4.691754e+00	1.985796e+01	1.352356e+01	2.018176e+01	1.351286e+01	-6.731354e-01	4.770724e+00	1.320757e+00	6.892126e-02	8.930904e-02	1.551782e-01	2.760215e-01	-2.556746e+00	-3.690243e-01	5.000000e-02
L	2.023937e+01	1.376397e+01	-7.076869e-01	4.726504e+00	2.032453e+01	1.388963e+01	2.014490e+01	1.375091e+01	-8.007527e-01	4.748916e+00	1.231187e+00	6.919858e-02	8.890721e-02	1.547218e-01	2.747608e-01	-2.552346e+00	-4.361534e-01	5.000000e-02
R	2.018692e+01	1.398685e+01	-8.631715e-01	4.663111e+00	2.033875e+01	1.353074e+01	2.010167e+01	1.398779e+01	-9.280429e-01	4.723745e+00	1.154849e+00	6.936130e-02	8.850221e-02	1.541410e-01	2.735701e-01	-2.545804e+00	-5.034256e-01	5.000000e-02
L	2.012932e+01	1.424822e+01	-1.017063e+00	4.682885e+00	2.012156e+01	1.433704e+01	2.005208e+01	1.422332e+01	-1.054898e+00	4.695207e+00	4.715059e-01	6.943623e-02	8.813433e-02	1.534872e-01	2.723375e-01	-2.537103e+00	-5.707550e-01	5.000000e-02
R	2.005881e+01	1.447407e+01	-1.167622e+00	4.635253e+00	1.967170e+01	1.440382e+01	1.999617e+01	1.445734e+01	-1.181210e+00	4.663306e+00	1.545298e+00	6.937850e-02	8.775424e-02	1.528058e-01	2.711320e-01	-2.526240e+00	-6.380176e-01	5.000000e-02
L	1.994959e+01	1.473461e+01	-1.382734e+00	4.640124e+00	1.978097e+01	1.477296e+01	1.993395e+01	1.468968e+01	-1.306871e+00	4.628048e+00	1.737006e+00	6.908651e-02	8.746728e-02	1.522955e-01	2.699320e-01	-2.513220e+00	-7.051659e-01	5.000000e-02
R	1.988152e+01	1.495030e+01	-1.483864e+00	4.590392e+00	2.011489e+01	1.401650e+01	1.986547e+01	1.492016e+01	-1.431773e+00	4.589443e+00	3.173170e+00	6.879925e-02	8.712854e-02	1.517045e-01	2.687455e-01	-2.498038e+00	-7.720947e-01	5.000000e-02
L	1.984629e+01	1.517086e+01	-1.536365e+00	4.543501e+00	2.002083e+01	1.520530e+01	1.979076e+01	1.514863e+01	-1.555808e+00	4.547507e+00	1.721584e+00	6.869492e-02	8.677365e-02	1.510544e-01	2.675747e-01	-2.480700e+00	-8.387279e-01	5.000000e-02
R	1.972363e+01	1.537725e+01	-1.780800e+00	4.381311e+00	2.001575e+01	1.534430e+01	1.970988e+01	1.537492e+01	-1.678869e+00	4.502259e+00	9.208030e+00	6.841010e-02	8.639909e-02	1.506993e-01	2.666555e-01	-2.461221e+00	-9.049606e-01	5.000000e-02
L	1.969164e+01	1.556740e+01	-1.798716e+00	4.295994e+00	1.991309e+01	1.555404e+01	1.962287e+01	1.559886e+01	-1.800848e+00	4.453722e+00	2.796813e+00	6.841317e-02	8.607821e-02	1.500541e-01	2.659136e-01	-2.439580e+00	-9.707355e-01	5.000000e-02
R	1.959882e+01	1.576883e+01	-1.914741e+00	4.223139e+00	1.993876e+01	1.508638e+01	1.952980e+01	1.582028e+01	-1.921641e+00	4.401925e+00	1.271789e+00	6.841834e-02	8.584345e-02	1.494182e-01	2.652955e-01	-2.415860e+00	-1.035938e+00	5.000000e-02
L	1.949286e+01	1.598716e+01	-2.048694e+00	4.179682e+00	1.947484e+01	1.600982e+01	1.943071e+01	1.603904e+01	-2.041143e+00	4.346899e+00	5.178844e-02	6.836806e-02	8.561421e-02	1.487907e-01	2.646228e-01	-2.390039e+00	-1.100521e+00	5.000000e-02
R	1.939000e+01	1.619269e+01	-2.146074e+00	4.135790e+00	1.915563e+01	1.600223e+01	1.932569e+01	1.625495e+01	-2.159249e+00	4.288681e+00	1.556549e+00	6.833522e-02	8.544597e-02	1.481743e-01	2.638872e-01	-2.362123e+00	-1.164360e+00	5.000000e-02
L	1.927926e+01	1.637244e+01	-2.250059e+00	4.034551e+00	1.923803e+01	1.627185e+01	1.921480e+01	1.646788e+01	-2.275858e+00	4.227312e+00	6.397556e-01	6.830412e-02	8.553338e-02	1.475794e-01	2.633781e-01	-2.332177e+00	-1.227379e+00	5.000000e-02
R	1.916288e+01	1.656681e+01	-2.366511e+00	3.954625e+00	1.940069e+01	1.629616e+01	1.909812e+01	1.667766e+01	-2.390870e+00	4.162835e+00	2.965130e-01	6.827579e-02	8.577126e-02	1.469899e-01	2.629730e-01	-2.300243e+00	-1.289539e+00	5.000000e-02
L	1.902874e+01	1.678202e+01	-2.506194e+00	3.914185e+00	1.900294e+01	1.683874e+01	1.897573e+01	1.688413e+01	-2.504184e+00	4.095300e+00	2.361577e-01	6.816548e-02	8.591663e-02	1.463913e-01	2.624105e-01	-2.266278e+00	-1.350698e+00	5.000000e-02
R	1.887594e+01	1.697503e+01	-2.698065e+00	3.784951e+00	1.883727e+01	1.771121e+01	1.884772e+01	1.708715e+01	-2.615706e+00	4.024759e+00	7.346141e+00	6.793733e-02	8.615982e-02	1.459872e-01	2.622360e-01	-2.230439e+00	-1.410828e+00	5.000000e-02
L	1.869790e+01	1.721831e+01	-2.901142e+00	3.780359e+00	1.861478e+01	1.738315e+01	1.871418e+01	1.728656e+01	-2.725339e+00	3.951269e+00	2.075455e+00	6.768070e-02	8.603136e-02	1.462499e-01	2.616319e-01	-2.192659e+00	-1.469798e+00	5.000000e-02
R	1.858940e+01	1.741827e+01	-2.905032e+00	3.772481e+00	1.881768e+01	1.703156e+01	1.857522e+01	1.748223e+01	-2.832993e+00	3.874888e+00	5.349955e+00	6.742343e-02	8.587853e-02	1.458097e-01	2.607512e-01	-2.153082e+00	-1.527619e+00	5.000000e-02
L	1.837248e+01	1.761518e+01	-3.126834e+00	3.690419e+00	1.810226e+01	1.755294e+01	1.843092e+01	1.767400e+01	-2.938575e+00	3.795682e+00	4.217963e+00	6.735738e-02	8.569885e-02	1.461921e-01	2.598905e-01	-2.111640e+00	-1.584120e+00	5.000000e-02
R	1.823404e+01	1.780392e+01	-3.169004e+00	3.647621e+00	1.827490e+01	1.748774e+01	1.828140e+01	1.786174e+01	-3.042000e+00	3.713717e+00	2.521602e+00	6.722421e-02	8.551625e-02	1.460520e-01	2.589393e-01	-2.068500e+00	-1.639299e+00	5.000000e-02
L	1.809856e+01	1.798866e+01	-3.228960e+00	3.571183e+00	1.820938e+01	1.804608e+01	1.812677e+01	1.804531e+01	-3.143182e+00	3.629063e+00	8.295344e-01	6.700919e-02	8.533007e-02	1.456807e-01	2.579840e-01	-2.023640e+00	-1.693082e+00	5.000000e-02
R	1.792502e+01	1.814514e+01	-3.347741e+00	3.432073e+00	1.830206e+01	1.749799e+01	1.796714e+01	1.822458e+01	-3.242040e+00	3.541796e+00	1.810914e+00	6.685309e-02	8.528630e-02	1.454151e-01	2.571700e-01	-1.977158e+00	-1.745338e+00	5.000000e-02
L	1.779333e+01	1.828464e+01	-3.369122e+00	3.297906e+00	1.790175e+01	1.821826e+01	1.780263e+01	1.839943e+01	-3.338496e+00	3.451991e+00	9.890170e-01	6.660239e-02	8.555002e-02	1.448837e-01	2.565400e-01	-1.929121e+00	-1.796098e+00	5.000000e-02
R	1.765990e+01	1.846326e+01	-3.392903e+00	3.248010e+00	1.885576e+01	1.813645e+01	1.763336e+01	1.856972e+01	-3.432473e+00	3.359728e+00	6.765175e+00	6.638984e-02	8.572758e-02	1.443749e-01	2.557513e-01	-1.879539e+00	-1.845260e+00	5.000000e-02
L	1.746024e+01	1.864680e+01	-3.532931e+00	3.187883e+00	1.738450e+01	1.870391e+01	1.745946e+01	1.873533e+01	-3.523900e+00	3.265092e+00	5.535651e-01	6.613982e-02	8.574902e-02	1.438333e-01	2.548760e-01	-1.828542e+00	-1.892724e+00	5.000000e-02
R	1.728158e+01	1.878859e+01	-3.616546e+00	3.062310e+00	1.779453e+01	1.808008e+01	1.728105e+01	1.889616e+01	-3.612708e+00	3.168166e+00	1.641769e+00	6.589258e-02	8.593235e-02	1.432960e-01	2.540878e-01	-1.776161e+00	-1.938519e+00	5.000000e-02
L	1.711930e+01	1.892328e+01	-3.659407e+00	2.941392e+00	1.717620e+01	1.888634e+01	1.709827e+01	1.905208e+01	-3.698831e+00	3.069040e+00	2.825817e-01	6.567302e-02	8.632822e-02	1.428046e-01	2.533832e-01	-1.722460e+00	-1.982517e+00	5.000000e-02
R	1.695148e+01	1.909265e+01	-3.708684e+00	2.894078e+00	1.693984e+01	1.973108e+01	1.691126e+01	1.920299e+01	-3.782209e+00	2.967804e+00	3.242752e+00	6.552195e-02	8.652911e-02	1.424182e-01	2.525291e-01	-1.667557e+00	-2.024722e+00	5.000000e-02
L	1.673294e+01	1.920913e+01	-3.824258e+00	2.749577e+00	1.657341e+01	1.905196e+01	1.672015e+01	1.934878e+01	-3.862783e+00	2.864551e+00	2.630214e+00	6.529153e-02	8.703444e-02	1.419357e-01	2.517975e-01	-1.611481e+00	-2.065058e+00	5.000000e-02
R	1.654255e+01	1.936343e+01	-3.902103e+00	2.674865e+00	1.616743e+01	2.022013e+01	1.652509e+01	1.948937e+01	-3.940499e+00	2.759375e+00	3.241724e+00	6.507151e-02	8.737869e-02	1.414582e-01	2.509866e-01	-1.554322e+00	-2.103519e+00	5.000000e-02
L	1.631278e+01	1.952649e+01	-4.037797e+00	2.613395e+00	1.623383e+01	1.961705e+01	1.632622e+01	1.962465e+01	-4.015308e+00	2.652373e+00	8.859718e-01	6.484704e-02	8.746097e-02	1.409614e-01	2.501040e-01	-1.496177e+00	-2.140040e+00	5.000000e-02
R	1.609217e+01	1.961216e+01	-4.129170e+00	2.421966e+00	1.643659e+01	1.827425e+01	1.612368e+01	1.975453e+01	-4.087163e+00	2.543645e+00	9.915742e+00	6.466988e-02	8.797476e-02	1.405019e-01	2.494213e-01	-1.437101e+00	-2.174563e+00	5.000000e-02
L	1.588465e+01	1.975609e+01	-4.204102e+00	2.346967e+00	1.592426e+01	1.987029e+01	1.591763e+01	1.987894e+01	-4.156022e+00	2.433288e+00	7.809473e-01	6.449997e-02	8.827066e-02	1.400613e-01	2.486415e-01	-1.377182e+00	-2.207136e+00	5.000000e-02
R	1.569662e+01	1.987696e+01	-4.197925e+00	2.277103e+00	1.623280e+01	1.921663e+01	1.570822e+01	1.999779e+01	-4.221847e+00	2.321406e+00	3.552693e+00	6.427983e-02	8.854185e-02	1.395817e-01	2.477924e-01	-1.316500e+00	-2.237644e+00	5.000000e-02
L	1.546134e+01	2.003028e+01	-4.310410e+00	2.228536e+00	1.543319e+01	2.018360e+01	1.549559e+01	2.011101e+01	-4.284605e+00	2.208100e+00	1.397946e+00	6.411870e-02	8.848959e-02	1.391095e-01	2.469304e-01	-1.255159e+00	-2.266116e+00	5.000000e-02
R	1.524857e+01	2.017259e+01	-4.359086e+00	2.183475e+00	1.436770e+01	2.134057e+01	1.527991e+01	2.021853e+01	-4.344266e+00	2.093474e+00	5.963219e+00	6.394902e-02	8.826488e-02	1.386312e-01	2.461857e-01	-1.193218e+00	-2.292523e+00	5.000000e-02
L	1.505974e+01	2.030013e+01	-4.370517e+00	2.111159e+00	1.520164e+01	2.043853e+01	1.506132e+01	2.032029e+01	-4.400804e+00	1.977632e+00	2.067879e+00	6.372826e-02	8.797592e-02	1.381752e-01	2.455858e-01	-1.130762e+00	-2.316837e+00	5.000000e-02
R	1.483045e+01	2.038554e+01	-4.434503e+00	1.969576e+00	1.474765e+01	1.995708e+01	1.483999e+01	2.041623e+01	-4.454198e+00	1.860679e+00	1.901845e+00	6.351455e-02	8.771089e-02	1.377108e-01	2.449092e-01	-1.067877e+00	-2.339060e+00	5.000000e-02
L	1.461377e+01	2.050269e+01	-4.479867e+00	1.892541e+00	1.466649e+01	2.060881e+01	1.461607e+01	2.050630e+01	-4.504432e+00	1.742721e+00	7.397509e-01	6.329843e-02	8.741255e-02	1.372566e-01	2.443874e-01	-1.004686e+00	-2.359161e+00	5.000000e-02
R	1.437662e+01	2.059331e+01	-4.556145e+00	1.765087e+00	1.384096e+01	2.100307e+01	1.438972e+01	2.059044e+01	-4.551492e+00	1.623862e+00	1.072967e+00	6.309342e-02	8.711706e-02	1.367926e-01	2.438368e-01	-9.412002e-01	-2.377179e+00	5.000000e-02
L	1.413022e+01	2.066763e+01	-4.623832e+00	1.629235e+00	1.405209e+01	2.059237e+01	1.416110e+01	2.066863e+01	-4.595370e+00	1.504208e+00	6.211630e-01	6.293220e-02	8.682427e-02	1.363528e-01	2.432329e-01	-8.775520e-01	-2.393081e+00	5.000000e-02
R	1.389241e+01	2.074168e+01	-4.683011e+00	1.490981e+00	1.382323e+01	2.085905e+01	1.393037e+01	2.074081e+01	-4.636061e+00	1.383865e+00	3.030620e-01	6.279862e-02	8.653440e-02	1.359516e-01	2.425785e-01	-8.138275e-01	-2.406859e+00	5.000000e-02
L	1.361735e+01	2.080740e+01	-4.782762e+00	1.352737e+00	1.346865e+01	2.072533e+01	1.369769e+01	2.080697e+01	-4.673567e+00	1.262937e+00	1.568103e+00	6.293086e-02	8.624739e-02	1.357917e-01	2.418844e-01	-7.501125e-01	-2.418561e+00	5.000000e-02
R	1.336681e+01	2.084348e+01	-4.854483e+00	1.146013e+00	1.382626e+01	2.042610e+01	1.346322e+01	2.086706e+01	-4.707889e+00	1.141531e+00	2.582787e+00	6.320907e-02	8.598449e-02	1.358656e-01	2.410877e-01	-6.864452e-01	-2.428119e+00	5.000000e-02
L	1.312344e+01	2.088549e+01	-4.879190e+00	9.937993e-01	1.310723e+01	2.082940e+01	1.322711e+01	2.092108e+01	-4.739038e+00	1.019748e+00	1.813841e-01	6.355717e-02	8.575133e-02	1.358940e-01	2.403077e-01	-6.229782e-01	-2.435660e+00	5.000000e-02
R	1.288921e+01	2.094374e+01	-4.893679e+00	8.792891e-01	1.326691e+01	2.115788e+01	1.298953e+01	2.096901e+01	-4.767024e+00	8.976939e-01	1.757732e+00	6.386417e-02	8.549673e-02	1.358361e-01	2.395308e-01	-5.597210e-01	-2.441082e+00	5.000000e-02
L	1.269547e+01	2.098549e+01	-4.833267e+00	7.567697e-01	1.287291e+01	2.105917e+01	1.275063e+01	2.101082e+01	-4.791865e+00	7.754692e-01	2.049648e+00	6.381185e-02	8.524477e-02	1.354380e-01	2.387616e-01	-4.968166e-01	-2.444494e+00	5.000000e-02
R	1.243918e+01	2.102752e+01	-4.885805e+00	6.265429e-01	1.151707e+01	2.167242e+01	1.251056e+01	2.104653e+01	-4.813579e+00	6.531754e-01	2.585119e+00	6.386320e-02	8.498475e-02	1.351270e-01	2.380046e-01	-4.342842e-01	-2.445875e+00	5.000000e-02
L	1.219441e+01	2.106504e+01	-4.905130e+00	5.077560e-01	1.220620e+01	2.111000e+01	1.226949e+01	2.107612e+01	-4.832191e+00	5.309122e-01	1.148501e-01	6.394091e-02	8.471828e-02	1.348217e-01	2.372526e-01	-3.722382e-01	-2.445264e+00	5.000000e-02
R	1.195325e+01	2.108602e+01	-4.921379e+00	3.611152e-01	1.238585e+01	2.110657e+01	1.202757e+01	2.109961e+01	-4.847729e+00	4.087779e-01	1.075731e+00	6.401191e-02	8.445668e-02	1.345220e-01	2.365310e-01	-3.107643e-01	-2.442687e+00	5.000000e-02
L	1.171369e+01	2.105877e+01	-4.901595e+00	1.617256e-01	1.168143e+01	2.086511e+01	1.178496e+01	2.111700e+01	-4.860224e+00	2.868691e-01	2.065084e+00	6.406016e-02	8.431721e-02	1.341385e-01	2.359948e-01	-2.498913e-01	-2.438176e+00	5.000000e-02
R	1.146317e+01	2.104684e+01	-4.912583e+00	-9.431714e-03	1.152645e+01	2.067481e+01	1.154179e+01	2.112830e+01	-4.869711e+00	1.652807e-01	1.198171e+00	6.416142e-02	8.429967e-02	1.337616e-01	2.356613e-01	-1.897430e-01	-2.431768e+00	5.000000e-02
L	1.125237e+01	2.103984e+01	-4.852871e+00	-1.470153e-01	1.136299e+01	2.106885e+01	1.129823e+01	2.113353e+01	-4.876229e+00	4.410566e-02	7.477554e-01	6.406388e-02	8.436125e-02	1.333582e-01	2.354107e-01	-1.303577e-01	-2.423501e+00	5.000000e-02
R	1.099347e+01	2.100360e+01	-4.869784e+00	-3.350213e-01	1.055580e+01	2.055672e+01	1.105441e+01	2.113272e+01	-4.879818e+00	-7.656505e-02	4.317220e+00	6.404507e-02	8.471012e-02	1.329483e-01	2.355598e-01	-7.178306e-02	-2.413414e+00	5.000000e-02
L	1.078831e+01	2.096584e+01	-4.788879e+00	-4.950311e-01	1.089027e+01	2.092695e+01	1.081049e+01	2.112589e+01	-4.880526e+00	-1.966426e-01	7.316307e-01	6.387194e-02	8.537531e-02	1.327341e-01	2.359963e-01	-1.416206e-02	-2.401551e+00	5.000000e-02
R	1.054205e+01	2.095951e+01	-4.760222e+00	-5.696032e-01	9.305350e+00	2.138961e+01	1.056661e+01	2.111308e+01	-4.878398e+00	-3.160405e-01	5.087602e+00	6.370578e-02	8.595520e-02	1.326502e-01	2.361074e-01	4.256248e-02	-2.387958e+00	5.000000e-02
L	1.026092e+01	2.098397e+01	-4.835858e+00	-6.242072e-01	1.018897e+01	2.120896e+01	1.032291e+01	2.109432e+01	-4.873488e+00	-4.346744e-01	3.181263e+00	6.369551e-02	8.612383e-02	1.322801e-01	2.358528e-01	9.819984e-02	-2.372678e+00	5.000000e-02
R	1.002329e+01	2.096396e+01	-4.812753e+00	-7.289058e-01	9.979577e+00	2.129316e+01	1.007952e+01	2.106966e+01	-4.865850e+00	-5.524629e-01	9.967136e-01	6.365314e-02	8.625503e-02	1.319454e-01	2.355398e-01	1.527595e-01	-2.355769e+00	5.000000e-02
L	9.834369e+00	2.092325e+01	-4.707341e+00	-8.539272e-01	9.996342e+00	2.097967e+01	9.836580e+00	2.103913e+01	-4.855539e+00	-6.693266e-01	1.672422e+00	6.346251e-02	8.646265e-02	1.320487e-01	2.352676e-01	2.062225e-01	-2.337275e+00	5.000000e-02
R	9.609599e+00	2.090683e+01	-4.636761e+00	-8.924484e-01	9.382226e+00	2.111103e+01	9.594224e+00	2.100278e+01	-4.842616e+00	-7.851892e-01	2.473611e+00	6.328447e-02	8.652219e-02	1.326096e-01	2.347123e-01	2.584553e-01	-2.317252e+00	5.000000e-02
L	9.418580e+00	2.085419e+01	-4.544271e+00	-1.016034e+00	9.539206e+00	2.087620e+01	9.352578e+00	2.096067e+01	-4.827144e+00	-8.999770e-01	8.782655e-01	6.330089e-02	8.665380e-02	1.339952e-01	2.341870e-01	3.094387e-01	-2.295756e+00	5.000000e-02
R	9.202076e+00	2.081096e+01	-4.503475e+00	-1.118252e+00	9.633917e+00	2.097237e+01	9.111770e+00	2.091285e+01	-4.809186e+00	-1.013619e+00	1.447611e+00	6.349333e-02	8.675128e-02	1.356424e-01	2.336351e-01	3.591633e-01	-2.272838e+00	5.000000e-02
L	8.903946e+00	2.077779e+01	-4.603376e+00	-1.204978e+00	8.703310e+00	2.082208e+01	8.871920e+00	2.085938e+01	-4.788810e+00	-1.126048e+00	2.584695e+00	6.335476e-02	8.672199e-02	1.359866e-01	2.330291e-01	4.075241e-01	-2.248580e+00	5.000000e-02
R	8.692401e+00	2.069944e+01	-4.536956e+00	-1.344683e+00	9.846336e+00	2.000898e+01	8.633149e+00	2.080033e+01	-4.766084e+00	-1.237197e+00	4.293933e+00	6.333167e-02	8.681102e-02	1.367117e-01	2.324952e-01	4.545116e-01	-2.222981e+00	5.000000e-02
L	8.410470e+00	2.061612e+01	-4.588542e+00	-1.487931e+00	8.222766e+00	2.048388e+01	8.395572e+00	2.073575e+01	-4.741079e+00	-1.347006e+00	2.889074e+00	6.315853e-02	8.703633e-02	1.368084e-01	2.320698e-01	5.001068e-01	-2.196178e+00	5.000000e-02
R	8.183413e+00	2.053665e+01	-4.548309e+00	-1.612202e+00	8.296473e+00	2.049778e+01	8.159301e+00	2.066572e+01	-4.713869e+00	-1.455416e+00	4.302633e-02	6.300330e-02	8.733569e-02	1.369909e-01	2.317070e-01	5.441952e-01	-2.168200e+00	5.000000e-02
L	7.938749e+00	2.045606e+01	-4.536890e+00	-1.726762e+00	7.885988e+00	2.044999e+01	7.924445e+00	2.059031e+01	-4.684526e+00	-1.562369e+00	1.677543e-01	6.283234e-02	8.767512e-02	1.370541e-01	2.313780e-01	5.868626e-01	-2.139060e+00	5.000000e-02
R	7.722242e+00	2.037171e+01	-4.494606e+00	-1.856919e+00	8.290808e+00	2.065654e+01	7.691106e+00	2.050959e+01	-4.653129e+00	-1.667815e+00	3.357734e+00	6.269752e-02	8.804126e-02	1.371855e-01	2.311596e-01	6.279373e-01	-2.108920e+00	5.000000e-02
L	7.409753e+00	2.031044e+01	-4.607681e+00	-1.926662e+00	7.180292e+00	2.039198e+01	7.459388e+00	2.042365e+01	-4.619752e+00	-1.771702e+00	3.668329e+00	6.263137e-02	8.820362e-02	1.368005e-01	2.307998e-01	6.675434e-01	-2.077742e+00	5.000000e-02
R	7.180088e+00	2.021364e+01	-4.551047e+00	-2.024112e+00	7.092139e+00	2.011960e+01	7.229386e+00	2.033255e+01	-4.584476e+00	-1.873985e+00	2.927588e-01	6.256441e-02	8.840593e-02	1.364387e-01	2.304255e-01	7.055187e-01	-2.045660e+00	5.000000e-02
L	6.913684e+00	2.012892e+01	-4.574975e+00	-2.108061e+00	6.815424e+00	2.018591e+01	7.001193e+00	2.023638e+01	-4.547379e+00	-1.974620e+00	7.974809e-01	6.273132e-02	8.852379e-02	1.360726e-01	2.299973e-01	7.419395e-01	-2.012699e+00	5.000000e-02
R	6.693007e+00	2.003623e+01	-4.504985e+00	-2.175135e+00	6.893588e+00	2.015359e+01	6.774898e+00	2.013522e+01	-4.508543e+00	-2.073567e+00	6.769224e-01	6.285389e-02	8.858537e-02	1.356944e-01	2.294824e-01	7.767200e-01	-1.978939e+00	5.000000e-02
L	6.443793e+00	1.994338e+01	-4.501900e+00	-2.253990e+00	6.389140e+00	2.001365e+01	6.550586e+00	2.002916e+01	-4.468049e+00	-2.170789e+00	4.712799e-01	6.318065e-02	8.857011e-02	1.353424e-01	2.289312e-01	8.098793e-01	-1.944442e+00	5.000000e-02
R	6.231558e+00	1.984929e+01	-4.431775e+00	-2.318509e+00	6.676368e+00	2.021418e+01	6.328338e+00	1.991829e+01	-4.425978e+00	-2.266252e+00	2.999488e+00	6.341392e-02	8.847441e-02	1.349708e-01	2.283342e-01	8.414173e-01	-1.909261e+00	5.000000e-02
L	5.966571e+00	1.975397e+01	-4.461917e+00	-2.385960e+00	5.861189e+00	1.983060e+01	6.108230e+00	1.980269e+01	-4.382413e+00	-2.359926e+00	1.042780e+00	6.410155e-02	8.830583e-02	1.347297e-01	2.277177e-01	8.713055e-01	-1.873479e+00	5.000000e-02
R	5.732948e+00	1.961207e+01	-4.436957e+00	-2.545276e+00	5.281776e+00	1.950364e+01	5.890335e+00	1.968245e+01	-4.337438e+00	-2.451782e+00	1.592794e+00	6.497154e-02	8.821826e-02	1.345633e-01	2.272026e-01	8.994961e-01	-1.837120e+00	5.000000e-02
L	5.557389e+00	1.949051e+01	-4.303147e+00	-2.631503e+00	5.690891e+00	1.957551e+01	5.674721e+00	1.955767e+01	-4.291136e+00	-2.541796e+00	1.409129e+00	6.536741e-02	8.811795e-02	1.342020e-01	2.266837e-01	9.260464e-01	-1.800280e+00	5.000000e-02
R	5.355544e+00	1.934310e+01	-4.218366e+00	-2.755028e+00	5.950599e+00	1.898592e+01	5.461452e+00	1.942844e+01	-4.243590e+00	-2.629947e+00	1.654362e+00	6.565234e-02	8.810325e-02	1.338535e-01	2.262594e-01	9.509182e-01	-1.763020e+00	5.000000e-02
L	5.143654e+00	1.924079e+01	-4.170643e+00	-2.796611e+00	5.170214e+00	1.943968e+01	5.250589e+00	1.929485e+01	-4.194883e+00	-2.716216e+00	2.119733e+00	6.594188e-02	8.795624e-02	1.335069e-01	2.257302e-01	9.741402e-01	-1.725383e+00	5.000000e-02
R	4.960711e+00	1.912682e+01	-4.053469e+00	-2.812744e+00	5.873971e+00	1.930099e+01	5.042187e+00	1.915700e+01	-4.145100e+00	-2.800587e+00	4.804149e+00	6.603417e-02	8.774961e-02	1.333190e-01	2.251308e-01	9.956550e-01	-1.687417e+00	5.000000e-02
